ID	GeneID	geneSymbol	PValue	FDR	IncLevelDifference	PSI_1	PSI_2	Chr	Strand	exon_long	exon_short	exon_flanking
2121	LOC726953	NA	0.0950688111459	0.226804320825209	0.125	0.252,0.288,0.431,0.399,0.174	0,0.305,0.246	chrNC_037645.1	+	8824685-8825037	8824706-8825037	8824131-8824225
2122	LOC413324	NA	0	0	-0.064	0.045,0.071,0.063,0.069,0.075	0.097,0.141,0.148	chrNC_037645.1	+	8994712-8995529	8994730-8995529	8994382-8994544
2123	LOC552055	NA	0.183766710466	0.388924254954497	-0.032	0.541,0.308,0.425,0.283,0.339	0.398,0.406,0.431	chrNC_037645.1	-	7739784-7739925	7739784-7739897	7739996-7740156
2124	LOC411459	NA	0.0195507938435	0.0569440597383495	-0.012	0.084,0.067,0.06,0.034,0.056	0.077,0.059,0.081	chrNC_037645.1	+	9350068-9351118	9350129-9351118	9349791-9350002
2126	LOC408973	NA	1.71729858517e-05	8.94038308982213e-05	-0.058	1,0.93,0.776,0.904,0.911	0.887,1,1	chrNC_037645.1	-	9765699-9765881	9765699-9765878	9766087-9766303
2129	LOC412399	NA	0.00378463596258	0.0130504688364828	-0.092	1,0.538,1,1,1	1,1,1	chrNC_037649.1	-	3291295-3291989	3291295-3291588	3295528-3295666
2130	LOC412399	NA	1	1	0.318	NA,1,1,1,1	0.672,0.608,0.765	chrNC_037649.1	-	3291295-3291588	3291295-3291494	3311188-3311329
2131	LOC552709	NA	0.00140635828886	0.00530701241079245	0.156	0.495,0.381,0.334,0.329,0.356	0.179,0.191,0.298	chrNC_037645.1	+	10399957-10400174	10399960-10400174	10397196-10397424
2132	LOC552709	NA	0.855557681597	1	-0.045	0.232,0.377,0.567,0.645,0.649	0.568,0.504,0.545	chrNC_037645.1	+	10399957-10400174	10399972-10400174	10397196-10397424
2133	LOC552709	NA	0.0690277114467	0.172031679617944	-0.179	0.236,0.481,0.715,0.778,0.756	0.825,0.76,0.731	chrNC_037645.1	+	10399960-10400174	10399972-10400174	10397196-10397424
2134	LOC552375	NA	2.5113244817e-13	3.48391835611561e-12	0.1	0.871,0.926,0.938,0.985,0.985	0.904,0.836,0.784	chrNC_037648.1	+	15919694-15919816	15919709-15919816	15917851-15918043
2135	LOC552375	NA	0	0	0.252	0.973,0.966,0.954,0.979,0.971	0.683,0.739,0.729	chrNC_037648.1	+	15919694-15919816	15919709-15919816	15918727-15918858
2136	LOC412647	NA	1	1	0.201	1,1,0.961,0.95,1	0.781,NA,NA	chrNC_037646.1	+	1516340-1516516	1516344-1516516	1515867-1516133
2137	LOC551526	NA	0.0226212707426	0.0647864555873986	0.021	0.072,0.072,0.128,0.1,0.105	0.08,0.074,0.069	chrNC_037642.1	+	8491972-8492043	8491990-8492043	8491775-8491889
2138	LOC551021	NA	0.000879155837292	0.0034627489323928	0.106	1,1,1,1,1	1,0.797,0.884	chrNC_037645.1	-	12383709-12383923	12383709-12383911	12384205-12384435
2139	LOC551021	NA	1	1	0.242	NA,0.649,0.683,1,0.481	0.581,0.536,0.267	chrNC_037645.1	-	12383709-12383923	12383709-12383911	12384357-12384444
2140	LOC551131	NA	0.0718292253214	0.17717383429739	-0.007	0.961,0.956,0.953,0.931,0.952	0.96,0.935,0.978	chrNC_037645.1	+	11639173-11639574	11639218-11639574	11638698-11638932
2141	LOC727634	NA	1	1	0.003	1,1,1,1,1	0.992,1,1	chrNC_037645.1	-	11728860-11729107	11728860-11729017	11729199-11729279
2142	LOC727634	NA	1	1	0.062	NA,1,0.792,0.981,1	0.901,0.826,0.916	chrNC_037645.1	-	11731244-11731441	11731244-11731433	11731920-11731975
2143	LOC412008	NA	0.761345082311	1	-0.004	1,0.95,1,1,1	1,0.987,0.994	chrNC_037639.1	+	3939696-3939754	3939729-3939754	3939279-3939447
2144	LOC412069	NA	0.302095656612	0.58002366069504	-0.008	0.171,0.152,0.144,0.151,0.13	0.151,0.169,0.152	chrNC_037645.1	-	11736489-11736725	11736489-11736697	11736772-11737010
2145	LOC100577584	NA	1	1	-0.143	0.687,0.88,0.788,0.943,0.985	1,NA,1	chrNC_037642.1	-	5844608-5844844	5844608-5844823	5844959-5846807
2146	LOC412398	NA	1	1	-0.191	NA,0.475,0.491,0.646,0.531	0.73,0.717,0.734	chrNC_037645.1	-	11757788-11757964	11757788-11757946	11758561-11758806
2149	LOC411764	NA	1	1	-0.045	1,1,1,0.777,1	1,NA,NA	chrNC_037639.1	-	15046266-15047305	15046266-15047198	15048598-15049118
2150	LOC411764	NA	1	1	-0.139	0.908,0.828,1,0.567,1	1,1,NA	chrNC_037639.1	-	15046266-15047305	15046266-15047198	15048834-15049118
2151	LOC412722	NA	1	1	-0.07	0.466,0.137,0.148,0.179,NA	0.215,0.521,0.17	chrNC_037645.1	-	11882818-11882952	11882818-11882930	11884574-11884726
2152	LOC552794	NA	0.00147466497823	0.00553864780555869	0.025	1,0.979,0.959,0.992,0.951	0.969,0.913,0.972	chrNC_037645.1	-	11919499-11919832	11919499-11919799	11920105-11920368
2153	LOC410538	NA	0.04559522125	0.120915503867403	0.002	0.198,0.059,0.028,0.024,0.016	0.087,0.02,0.082	chrNC_037651.1	+	8961857-8961941	8961873-8961941	8961644-8961781
2154	LOC410910	NA	1	1	0.519	NA,0.495,1,1,1	0.399,0.253,0.412	chrNC_037640.1	-	13254200-13254796	13254200-13254793	13255168-13255426
2155	LOC410910	NA	0.967456383849	1	0.023	0.595,0.346,0.521,0.522,0.495	0.42,0.545,0.454	chrNC_037640.1	-	13254200-13254796	13254200-13254793	13255184-13255426
2156	LOC410893	NA	1	1	0.203	1,1,0.96,1,NA	0.797,0.777,0.788	chrNC_037639.1	+	5839392-5839516	5839397-5839516	5761716-5761907
2157	LOC725546	NA	4.55191440096e-15	7.14025788385882e-14	0.026	0.045,0.056,0.038,0.06,0.039	0.026,0.025,0.014	chrNC_037641.1	+	5237675-5237936	5237684-5237936	5237075-5237212
2158	LOC409268	NA	1	1	0.013	NA,1,1,1,1	0.974,1,0.988	chrNC_037646.1	-	285906-286010	285906-286007	286771-286945
2159	LOC409268	NA	1	1	0.004	1,0.972,1,1,1	1,1,0.972	chrNC_037646.1	-	285906-286010	285906-286007	287050-287153
2160	LOC102655120	NA	3.03611580321e-11	3.42097555291268e-10	-0.315	0.277,0.197,0.35,0.159,0.169	0.602,0.48,0.553	chrNC_037646.1	-	535132-535284	535132-535266	545184-545445
2161	LOC102655120	NA	0.00173274600141	0.00639783138982154	0.05	1,1,0.933,0.862,1	1,1,0.728	chrNC_037646.1	-	535132-535284	535132-535266	553483-553577
2162	LOC408645	NA	0.000579598112944	0.00236169010367674	-0.07	0.81,0.94,1,0.993,0.905	1,1,1	chrNC_037638.1	-	23465230-23471260	23465230-23468317	23473153-23473308
2163	LOC409650	NA	1	1	-0.025	1,1,1,1,0.876	1,NA,1	chrNC_037647.1	-	10894800-10895469	10894800-10895313	10896002-10896973
2164	LOC726958	NA	0.866551662948	1	0.01	0.926,0.88,0.829,0.794,0.804	0.836,0.861,0.812	chrNC_037646.1	+	1321166-1321294	1321169-1321294	1310392-1310572
2165	LOC727153	NA	4.49849046902e-11	5.02157075611535e-10	-0.211	0.75,0.699,0.743,0.643,0.897	0.933,1,0.939	chrNC_037646.1	-	1529074-1529653	1529074-1529189	1529805-1530112
2166	LOC100576436	NA	0.0119780221823	0.0370454294297938	0.067	1,1,1,1,1	1,1,0.798	chrNC_037646.1	+	1607806-1607958	1607888-1607958	1607308-1607472
2169	LOC113219359	NA	0.312116770411	0.596876692419442	0.018	0.066,0.032,0.01,0,0.127	0.042,0.018,0.028	chrNW_020555859.1	-	419251-419402	419251-419387	419484-419734
2170	LOC413984	NA	1	1	-0.045	NA,0.285,1,0,0.482	0.882,0.189,0.388	chrNC_037646.1	+	1693502-1693689	1693513-1693689	1692429-1692757
2171	LOC413984	NA	0.0387088033029	0.10480284127973	-0.017	0,0.449,0.482,0,1	0.724,0.189,0.297	chrNC_037646.1	+	1693502-1693689	1693513-1693689	1692430-1692561
2173	LOC413994	NA	6.90434553974e-09	5.75362128311667e-08	-0.224	0.034,0.205,0.173,0.194,0.199	0.447,0.33,0.378	chrNC_037646.1	-	2597579-2597674	2597579-2597644	2597965-2598148
2174	LOC413994	NA	1.81918131892e-07	1.24035089926364e-06	0.042	0.038,0.117,0.038,0.013,0.071	0.004,0.02,0.015	chrNC_037646.1	-	2636519-2636631	2636519-2636616	2637024-2637179
2175	LOC725780	NA	0.235133331877	0.470658879486906	0.002	0.025,0.077,0.122,0.119,0.08	0.096,0.072,0.08	chrNC_037648.1	+	13685312-13685631	13685315-13685631	13685109-13685213
2176	LOC102653961	NA	1	1	0.4	1,1,1,NA,NA	0.739,0.617,0.445	chrNC_037639.1	-	13687140-13687501	13687140-13687246	13687600-13687769
2178	LOC552243	NA	0.366768291066	0.679200539011111	0.334	0.831,0.87,0.946,1,0.932	1,0.746,0	chrNC_037638.1	-	14925849-14925951	14925849-14925948	14936690-14937077
2179	LOC552243	NA	0.000204133351724	0.000924377441769057	-0.079	1,0.948,0.695,1,0.96	1,1,1	chrNC_037638.1	-	14936690-14937077	14936690-14937026	14937768-14938411
2182	LOC552243	NA	0.16011259771	0.348386432007253	-0.055	1,0.724,1,1,1	1,1,1	chrNC_037638.1	-	14937768-14938297	14937768-14938008	14938555-14938966
2183	LOC552243	NA	0.148114464718	0.327023657151058	-0.059	1,0.704,1,1,1	1,1,1	chrNC_037638.1	-	14937768-14938330	14937768-14938008	14938555-14938966
2184	LOC552243	NA	1.53287832863e-05	8.067780677e-05	-0.177	1,1,0.556,0.793,0.765	1,1,1	chrNC_037638.1	-	14937768-14938297	14937768-14938018	14938555-14938966
2185	LOC552243	NA	1.74375393885e-05	9.03889730721382e-05	-0.175	1,1,0.556,0.806,0.765	1,1,1	chrNC_037638.1	-	14937768-14938330	14937768-14938018	14938555-14938966
2188	LOC113218749	NA	1	1	-1	NA,0,NA,NA,NA	1,1,1	chrNC_037641.1	+	4161174-4161457	4161223-4161457	4158690-4161101
2191	LOC100578466	NA	0.0693233650104	0.172410441476642	-0.099	0.572,0.513,0.574,0.656,0.575	0.774,0.718,0.54	chrNC_037647.1	-	11949222-11949433	11949222-11949415	11949543-11949825
2192	LOC413383	NA	1	1	-0.129	NA,1,0.612,NA,1	1,1,1	chrNC_037644.1	-	2256619-2256770	2256619-2256730	2260354-2260586
2193	LOC410208	NA	4.41635616966e-12	5.32625869707739e-11	-0.311	0.556,0.253,0.305,0.368,0.262	0.629,0.69,0.66	chrNC_037647.1	+	9386085-9386471	9386106-9386471	9385760-9385954
2194	LOC551046	NA	1	1	-0.333	NA,1,1,0,NA	1,1,1	chrNC_037643.1	-	12987922-12988151	12987922-12988130	12988216-12988356
2195	LOC412091	NA	0.118049265557	0.271117930465837	0.055	1,0.887,1,1,1	0.978,0.888,0.901	chrNC_037646.1	-	5868081-5869102	5868081-5869091	5869308-5869443
2196	LOC412091	NA	1	1	-0.093	NA,1,1,1,0.594	1,0.973,1	chrNC_037646.1	-	5878546-5878892	5878546-5878888	5879398-5879560
2197	LOC412091	NA	0.564657417555	0.963832958529637	-0.002	0.448,0.609,0.586,0.761,0.636	0.601,0.64,0.588	chrNC_037646.1	-	5878546-5878892	5878546-5878888	5879406-5879560
2198	LOC724718	NA	4.63250014378e-05	0.000224153232763548	0.059	0.919,0.916,0.823,0.885,0.792	0.843,0.786,0.795	chrNC_037646.1	-	5991992-5992246	5991992-5992215	5992461-5992703
2199	LOC724718	NA	0	0	-0.403	0.049,0.152,0.163,0.163,0.226	0.523,0.655,0.483	chrNC_037646.1	-	5999154-5999258	5999154-5999250	6000540-6000597
2200	LOC724520	NA	1	1	0.134	NA,1,0.561,NA,NA	0.832,0.481,0.627	chrNC_037646.1	-	6095722-6096033	6095722-6096021	6096402-6096677
2202	LOC107964422	NA	0.689906255804	1	-0.03	0.583,0.69,0.402,0.651,0.497	0.851,0.278,0.655	chrNC_037642.1	-	6880933-6881036	6880933-6881025	6882018-6882106
2203	LOC107964422	NA	0.0454964689984	0.12078708583646	-0.176	0.318,0.829,0.545,0.828,0.568	1,0.71,0.671	chrNC_037642.1	-	6880933-6881036	6880933-6881025	6882769-6883088
2204	LOC100576879	NA	0.233465476261	0.468492594503679	0.093	0.329,0.226,0.673,0.234,0.225	0.251,0.274,0.208	chrNC_037650.1	+	8727130-8727359	8727133-8727359	8726745-8727028
2205	LOC100576879	NA	3.65163455029e-12	4.44869183791675e-11	-0.235	0.754,0.694,0.623,0.569,0.653	0.825,0.943,0.912	chrNC_037650.1	+	8733135-8733250	8733180-8733250	8730520-8730720
2206	LOC100576879	NA	0	0	-0.603	0.456,0.247,0.292,0.356,0.405	0.972,0.951,0.939	chrNC_037650.1	+	8733135-8733250	8733180-8733250	8731428-8731523
2207	LOC100576879	NA	0.157729970262	0.344764962321311	0.062	0.48,0.666,0.528,0.738,0.575	0.489,0.492,0.626	chrNC_037650.1	+	8733135-8733250	8733180-8733250	8732030-8732103
2208	LOC410134	NA	0.0136659194011	0.0415693365812928	-0.026	1,0.917,0.892,0.933,0.931	0.946,0.936,1	chrNC_037648.1	-	6545826-6546352	6545826-6546349	6554523-6554688
2212	LOC727173	NA	1	1	0.011	NA,0.659,0.728,0.577,0.611	0.802,0.581,0.514	chrNC_037646.1	+	255651-256082	255660-256082	254250-254478
2213	LOC100576234	NA	0.0592347365714	0.15059678789339	0.162	1,0.879,0.945,0.436,0.847	0.933,0.489,0.556	chrNC_037640.1	-	5352127-5353074	5352127-5352879	5354549-5354623
2214	LOC100576234	NA	6.25848234672e-05	0.00030040715264256	0.233	1,1,0.893,1,1	0.975,0.849,0.413	chrNC_037640.1	-	5358260-5358478	5358260-5358442	5358552-5358824
2215	LOC100576234	NA	0.640267532729	1	-0.026	0.168,0.223,0.242,0.369,0.346	0.43,0.267,0.19	chrNC_037640.1	-	5358260-5358478	5358260-5358442	5358758-5358824
2216	B-gluc1	NA	1	1	0.001	1,1,1,1,1	1,0.998,0.998	chrNC_037646.1	-	7483845-7484985	7483845-7483970	7485085-7485186
2217	LOC552694	NA	4.68348888893e-07	3.02160573479355e-06	-0.317	0.658,0.209,0.241,0.392,0.3	0.708,0.579,0.745	chrNC_037649.1	+	8140515-8140713	8140536-8140713	8140229-8140421
2218	LOC727189	NA	0.0700802582629	0.174112442889193	-0.025	1,0.888,1,0.919,1	0.958,1,1	chrNC_037648.1	-	1234977-1235079	1234977-1235063	1235138-1235277
2219	LOC409085	NA	0.140634029348	0.313099879810019	-0.028	0.808,0.86,0.88,0.856,0.848	0.853,0.83,0.951	chrNC_037646.1	+	7697845-7698154	7697851-7698154	7696830-7697156
2220	LOC552289	NA	0.011570805112	0.0359248800372574	0.053	0.623,0.665,0.655,0.619,0.566	0.606,0.548,0.563	chrNC_037646.1	+	7772728-7772935	7772731-7772935	7771543-7771860
2222	LOC408471	NA	1	1	0.975	NA,1,0.9,1,1	0,NA,NA	chrNC_037651.1	-	8956331-8956515	8956331-8956503	8956602-8956978
2224	LOC552421	NA	2.0650148258e-14	3.17694588584615e-13	-0.125	0.117,0.139,0.164,0.152,0.117	0.297,0.254,0.236	chrNC_037646.1	-	7851167-7851428	7851167-7851401	7851855-7851963
2225	LOC100578323	NA	2.97786240111e-11	3.37116498238868e-10	0.761	1,1,0.615,0.561,1	0.162,0.03,0.03	chrNC_037646.1	+	8266305-8266491	8266389-8266491	8265924-8266232
2226	LOC552294	NA	0.00225799946128	0.0081369349956036	0.162	1,0.831,0.671,0.645,0.654	0.65,0.547,0.597	chrNC_037638.1	-	6032555-6033623	6032555-6032870	6034642-6034927
2227	LOC552294	NA	0.724983651881	1	-0.01	1,0.923,0.892,0.8,0.897	0.916,0.894,0.926	chrNC_037638.1	-	6032555-6033627	6032555-6032870	6034642-6034927
2228	LOC552294	NA	0.0520508314464	0.135932530436736	0.012	1,0.993,0.925,0.858,0.941	0.942,0.911,0.94	chrNC_037638.1	-	6032555-6033627	6032555-6033623	6034642-6034927
2229	brp	NA	1	1	0.074	0.037,0.061,0.076,0.089,0.107	0,NA,NA	chrNC_037646.1	+	8574948-8575075	8575020-8575075	8573388-8573484
2230	LOC409011	NA	0.887121356192	1	0.079	0.649,0.28,0.316,0.481,0	0.28,0.248,0.27	chrNC_037646.1	+	8630877-8630972	8630889-8630972	8630487-8630630
2231	LOC726941	NA	1.55431223448e-15	2.486899575168e-14	0.258	1,0.981,1,1,1	0.556,0.962,0.697	chrNC_037646.1	+	8658139-8658411	8658277-8658411	8657831-8658049
2233	NLG-4	NA	1	1	0.022	NA,0.662,NA,1,0.855	0.887,0.917,0.648	chrNC_037646.1	+	9397335-9397486	9397338-9397486	9364298-9364552
2234	LOC552194	NA	1	1	0.021	1,1,1,1,NA	0.936,1,1	chrNC_037641.1	-	12753435-12753538	12753435-12753533	12753604-12753765
2236	LOC411414	NA	1	1	-0.325	NA,1,0,1,0	1,0.555,0.92	chrNC_037647.1	-	4485536-4485657	4485536-4485637	4485735-4486167
2237	LOC411414	NA	1	1	-0.173	NA,NA,0.514,1,0	0.876,0.713,0.443	chrNC_037647.1	-	4485536-4485657	4485536-4485637	4485739-4486167
2238	LOC411414	NA	1	1	0.296	NA,NA,NA,1,NA	0.404,0.75,0.958	chrNC_037647.1	-	4485536-4485657	4485536-4485637	4485763-4486167
2239	LOC725336	NA	0.891095836666	1	0.003	0.983,0.963,0.959,0.953,0.953	0.958,0.958,0.961	chrNC_037646.1	-	10856107-10856247	10856107-10856244	10858637-10858814
2240	LOC411306	NA	0.458723385059	0.816112768081245	-0.015	0.478,0.443,0.513,0.409,0.367	0.446,0.463,0.463	chrNC_037646.1	-	10953729-10954010	10953729-10954007	10958011-10958292
2241	LOC408991	NA	0	0	-0.209	0.282,0.155,0.232,0.145,0.169	0.358,0.401,0.459	chrNC_037646.1	+	11034961-11035104	11034979-11035104	11034302-11034462
2242	LOC409140	NA	0.000981060286972	0.00380994286202718	-0.042	0.8,0.894,0.863,0.877,0.913	0.906,0.925,0.903	chrNC_037641.1	+	12827435-12827628	12827438-12827628	12826937-12826997
2243	LOC409140	NA	3.85394515967e-07	2.52029111259074e-06	-0.044	0.913,0.942,0.913,0.964,0.96	1,1,0.948	chrNC_037641.1	+	12827435-12827628	12827438-12827628	12827192-12827260
2245	LOC409409	NA	0.00816566089715	0.0263211810642362	0.26	1,0.495,0.802,0.688,0.495	0.45,0.423,0.434	chrNC_037646.1	-	11402226-11402483	11402226-11402480	11402661-11402789
2246	LOC409409	NA	1	1	0.12	NA,NA,NA,1,1	0.77,0.869,1	chrNC_037646.1	-	11402226-11402483	11402226-11402480	11403175-11403522
2247	LOC409186	NA	0.000105576344145	0.0004968298548	0.172	1,0.939,0.955,0.802,0.656	0.705,0.678,0.713	chrNC_037646.1	+	11443023-11443347	11443030-11443347	11442855-11442952
2248	LOC409186	NA	0.00128121214398	0.00486536257207595	0.034	1,0.958,0.95,1,0.936	0.953,0.903,0.948	chrNC_037646.1	+	11443023-11443347	11443030-11443347	11442855-11442956
2249	LOC408910	NA	1	1	-0.077	NA,1,0.768,1,NA	1,1,1	chrNC_037644.1	-	13537569-13537982	13537569-13537979	13541783-13542633
2250	LOC727000	NA	0.810234979281	1	0.016	0.32,0.164,0.219,0.153,0.13	0.172,0.244,0.128	chrNC_037646.1	-	11851377-11851850	11851377-11851847	11851948-11852647
2251	LOC727000	NA	0.000201930715732	0.000917866889690909	-0.489	0,0,0.163,0.373,0.174	1,0.571,0.322	chrNC_037646.1	-	11885257-11885737	11885257-11885586	11890988-11891305
2253	LOC412885	NA	1.14489195902e-10	1.1998867692786e-09	-0.365	0.327,0.834,0.902,0.513,0.598	1,1,1	chrNC_037646.1	-	12299128-12299319	12299128-12299315	12300631-12300829
2254	LOC412885	NA	9.77316941486e-07	6.02971891919383e-06	-0.094	0.238,0.275,0.185,0.22,0.218	0.352,0.306,0.307	chrNC_037646.1	-	12299128-12299319	12299128-12299315	12306297-12306430
2255	LOC410350	NA	0.232060716095	0.466519979471357	0.021	1,0.931,0.908,0.981,0.903	0.965,0.894,0.911	chrNC_037648.1	-	13301870-13302069	13301870-13301913	13302140-13302284
2256	LOC408857	NA	1	1	-0.164	1,0.902,0.908,1,0.369	NA,NA,1	chrNC_037642.1	+	11833848-11834164	11833925-11834164	11829966-11830252
2258	LOC408857	NA	1	1	-0.333	0.256,0.2,0.145,0.165,0.07	NA,0,1	chrNC_037642.1	+	11833785-11834164	11833925-11834164	11829966-11830934
2259	LOC408857	NA	1	1	-0.346	0.305,0.098,0.129,0.159,0.077	NA,0,1	chrNC_037642.1	+	11833848-11834164	11833925-11834164	11829966-11830934
2260	LOC408857	NA	2.22725108356e-08	1.71327006427692e-07	-0.063	0.909,0.915,0.863,0.892,0.868	0.958,0.943,0.957	chrNC_037642.1	+	11932998-11933110	11933002-11933110	11931843-11932085
2261	LOC551449	NA	4.70734562441e-14	6.93106104207607e-13	0.251	0.654,0.723,0.791,0.741,0.901	0.522,0.481,0.531	chrNC_037648.1	-	15443068-15443366	15443068-15443354	15443432-15443895
2262	LOC408264	NA	0.302789441163	0.580891014221583	-0.037	1,0.898,0.927,0.797,0.961	1,1,0.86	chrNC_037647.1	-	1193893-1194306	1193893-1194303	1211599-1211796
2263	LOC408306	NA	0.0994316692864	0.235341229080237	0.155	0.467,0.362,0.336,0.194,0.127	0,0.123,0.305	chrNC_037647.1	+	2766856-2767017	2766877-2767017	2765817-2765952
2264	LOC413605	NA	0.185509970276	0.391577773669657	-0.023	0.798,0.9,0.921,0.911,0.929	0.92,0.895,0.93	chrNC_037647.1	-	3199762-3199812	3199762-3199809	3200384-3200501
2265	LOC100576781	NA	1	1	-0.128	1,1,0.551,NA,NA	1,0.934,1	chrNC_037647.1	-	3233159-3233263	3233159-3233260	3233958-3234000
2266	LOC412457	NA	0.139114060416	0.310291584571004	-0.037	0.375,0.318,0.333,0.445,0.276	0.335,0.44,0.385	chrNC_037641.1	+	12148724-12148885	12148742-12148885	12148581-12148681
2268	LOC726188	NA	0.0422515575304	0.112921757319555	0.105	0.325,0.414,0.411,0.492,0.467	0.237,0.479,0.234	chrNC_037640.1	-	13451334-13451479	13451334-13451473	13453397-13453538
2269	LOC726188	NA	0.769682987308	1	0.022	1,0.976,0.963,0.973,0.974	0.908,0.957,1	chrNC_037640.1	-	13454964-13455221	13454964-13455150	13455493-13455587
2271	LOC552330	NA	0.162932851496	0.353881306416652	-0.056	0.58,0.83,0.763,0.824,0.835	0.841,0.822,0.805	chrNC_037647.1	+	4686492-4686695	4686507-4686695	4683934-4683985
2272	LOC552330	NA	0.0142507187878	0.0430897688306297	0.049	0.703,0.714,0.692,0.742,0.745	0.662,0.69,0.66	chrNC_037647.1	+	4686492-4686695	4686507-4686695	4685271-4685327
2273	LOC551270	NA	3.01708071786e-05	0.00015116897124977	0.082	1,0.949,1,0.917,1	0.912,1,0.762	chrNC_037647.1	+	4694211-4694615	4694392-4694615	4693941-4694135
2274	LOC552246	NA	0.872217202142	1	0	0.98,0.929,0.922,0.959,0.93	0.948,0.963,0.922	chrNC_037647.1	-	4928063-4928363	4928063-4928273	4928426-4928658
2275	LOC410415	NA	1	1	-0.044	1,1,0.781,1,1	1,NA,1	chrNC_037650.1	+	3526969-3527293	3526979-3527293	3526502-3526688
2276	LOC724225	NA	0.0144929938275	0.0436426413877039	-0.293	0,0.635,0.495,0,0.577	0.598,0.643,0.663	chrNC_037645.1	-	12245169-12245561	12245169-12245558	12246604-12246850
2277	LOC412607	NA	0.268223962335	0.525071378143556	-0.019	0.844,0.676,0.644,0.682,0.615	0.743,0.695,0.695	chrNC_037647.1	+	5888213-5888336	5888216-5888336	5887395-5887569
2278	LOC410236	NA	0.00396675992131	0.0136588576917418	-0.169	0.479,0.502,0.639,0.47,0.321	0.588,0.679,0.688	chrNC_037647.1	-	6276610-6276874	6276610-6276841	6281795-6282252
2279	LOC100576528	NA	0.000382151681934	0.00161472541662254	0.027	0.975,0.963,0.95,0.955,0.955	0.949,0.939,0.911	chrNC_037644.1	-	8030900-8031034	8030900-8031031	8042129-8042339
2280	LOC100576528	NA	0.705834446888	1	0.02	1,1,1,1,1	1,1,0.941	chrNC_037644.1	-	8030900-8031034	8030900-8031031	8070513-8070761
2281	LOC100576528	NA	1	1	0.032	1,1,1,1,1	0.903,1,1	chrNC_037644.1	-	8030900-8031034	8030900-8031031	8084745-8084947
2282	LOC409470	NA	0.184867209689	0.390908637227841	-0.017	0.88,0.859,0.881,0.801,0.857	0.877,0.897,0.844	chrNC_037648.1	-	7143586-7144094	7143586-7144091	7144684-7145079
2283	LOC409470	NA	1	1	-0.25	0,1,1,NA,1	1,1,1	chrNC_037648.1	-	7143586-7144094	7143586-7144091	7144972-7145079
2284	LOC409470	NA	0.137934796664	0.308521446405965	-0.05	1,0.86,0.84,0.855,0.855	0.923,0.949,0.925	chrNC_037648.1	-	7143586-7144094	7143586-7144091	7145990-7146095
2285	LOC409470	NA	8.30068291879e-09	6.70762256063838e-08	0.04	1,1,1,1,1	0.956,0.978,0.947	chrNC_037648.1	-	7144684-7145039	7144684-7144890	7145990-7146095
2286	LOC409470	NA	2.99452201746e-06	1.74438175774369e-05	0.026	1,1,1,1,1	0.971,0.985,0.965	chrNC_037648.1	-	7144684-7145079	7144684-7144890	7145990-7146095
2287	LOC409470	NA	0.000687088023674	0.00276015398360669	-0.025	1,0.98,0.888,0.878,0.945	0.966,0.943,0.98	chrNC_037648.1	-	7144684-7145079	7144684-7145039	7145990-7146095
2288	LOC412093	NA	0	0	0.19	1,0.982,0.983,0.99,0.979	0.867,0.699,0.823	chrNC_037647.1	+	6467452-6467636	6467490-6467636	6466668-6466733
2289	LOC113219060	NA	1	1	-0.207	NA,0.778,0.808,NA,NA	NA,NA,1	chrNC_037647.1	-	6533724-6534558	6533724-6533924	6535034-6535312
2290	LOC113219060	NA	1	1	0.463	NA,0.926,1,NA,NA	NA,0,1	chrNC_037647.1	-	6533724-6534558	6533724-6533924	6535038-6535312
2291	LOC551706	NA	0.106965110026	0.249723992278599	-0.017	1,0.959,0.93,0.909,0.951	0.993,0.969,0.938	chrNC_037647.1	+	7151131-7152071	7151134-7152071	7150564-7150663
