ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
3142	"LOC409315"	"LOC409315"	chrNC_037647.1	-	10220688	10220748	10220887	10221031	10219513	10219832	10221141	10221191
3143	"LOC102654683"	"LOC102654683"	chrNC_037650.1	+	688014	688153	690761	690902	685853	686096	691092	691290
3144	"LOC100577138"	"LOC100577138"	chrNC_037647.1	-	10599785	10599890	10608264	10608543	10571996	10572237	10610897	10611109
3145	"LOC100577980"	"LOC100577980"	chrNC_037647.1	-	10797539	10798082	10802086	10802389	10796732	10797113	10803531	10803674
3146	"LOC408670"	"LOC408670"	chrNC_037639.1	-	13124007	13124294	13125856	13126141	13123243	13123500	13126380	13126809
3147	"LOC408670"	"LOC408670"	chrNC_037639.1	-	13124007	13124294	13125856	13126141	13123243	13123500	13127771	13127899
3148	"LOC408670"	"LOC408670"	chrNC_037639.1	-	13125856	13126141	13126380	13126809	13124007	13124294	13127771	13127899
3149	"LOC408670"	"LOC408670"	chrNC_037639.1	-	13126380	13126809	13129116	13129413	13125856	13126141	13130875	13131181
3150	"LOC408670"	"LOC408670"	chrNC_037639.1	-	13127771	13127899	13129116	13129413	13126380	13126809	13130875	13131181
3151	"LOC408670"	"LOC408670"	chrNC_037639.1	-	13127988	13128124	13129116	13129413	13127771	13127899	13130875	13131181
3152	"LOC408670"	"LOC408670"	chrNC_037639.1	-	13127988	13128124	13130875	13131181	13127771	13127899	13133129	13133305
3153	"LOC408670"	"LOC408670"	chrNC_037639.1	-	13129116	13129413	13130875	13131181	13127988	13128124	13133129	13133305
3154	"LOC408670"	"LOC408670"	chrNC_037639.1	-	13138956	13139255	13143484	13143604	13134467	13134616	13160607	13160769
3155	"LOC408670"	"LOC408670"	chrNC_037639.1	-	13139885	13140033	13140721	13140904	13138956	13139255	13143484	13143604
3156	"LOC408670"	"LOC408670"	chrNC_037639.1	-	13139885	13140033	13143484	13143604	13138956	13139255	13160607	13160769
3157	"LOC408670"	"LOC408670"	chrNC_037639.1	-	13140721	13140904	13143484	13143604	13139885	13140033	13160607	13160769
3159	"LOC408670"	"LOC408670"	chrNC_037639.1	-	13160957	13161068	13161633	13161930	13160607	13160766	13167643	13167848
3160	"LOC408670"	"LOC408670"	chrNC_037639.1	-	13160957	13161068	13161633	13161930	13160607	13160769	13167643	13167848
3161	"LOC408670"	"LOC408670"	chrNC_037639.1	-	13168232	13168476	13173668	13173786	13167643	13167848	13180217	13180367
3162	"LOC408670"	"LOC408670"	chrNC_037639.1	-	13180217	13180367	13188521	13188842	13173668	13173786	13235199	13236225
3163	"LOC408670"	"LOC408670"	chrNC_037639.1	-	13181248	13181410	13235199	13236225	13180217	13180367	13237511	13237662
3164	"LOC408278"	"LOC408278"	chrNC_037647.1	-	11119502	11119707	11125397	11125569	11112400	11112557	11139099	11139370
3165	"LOC408278"	"LOC408278"	chrNC_037647.1	-	11125397	11125569	11139099	11139370	11119502	11119707	11209124	11209241
3166	"LOC408278"	"LOC408278"	chrNC_037647.1	-	11125397	11125569	11178454	11178582	11119502	11119707	11209124	11210337
3167	"LOC410853"	"LOC410853"	chrNC_037639.1	+	11999271	11999414	12082467	12082808	11978777	11978876	12099218	12099451
3168	"LOC408275"	"LOC408275"	chrNC_037647.1	+	11346640	11347560	11357235	11357599	11315157	11315816	11358493	11358864
3169	"LOC408275"	"LOC408275"	chrNC_037647.1	+	11347253	11347560	11357235	11357599	11346640	11347076	11358493	11358864
3170	"LOC408275"	"LOC408275"	chrNC_037647.1	+	11357235	11357599	11358493	11358864	11346640	11347560	11358996	11360665
3171	"LOC727455"	"LOC727455"	chrNC_037647.1	+	11480200	11480275	11488146	11488240	11471795	11472100	11488513	11489285
3172	"LOC100578965"	"LOC100578965"	chrNC_037647.1	+	11536514	11536587	11543867	11544135	11499845	11500105	11544271	11544836
3173	"LOC100578965"	"LOC100578965"	chrNC_037647.1	+	11536514	11536587	11543867	11544135	11532623	11532743	11544271	11544836
3174	"LOC100578990"	"LOC100578990"	chrNC_037651.1	-	2290179	2290341	2299120	2299537	2289962	2290063	2299798	2300484
3175	"LOC100578990"	"LOC100578990"	chrNC_037651.1	-	2290179	2290341	2299120	2299543	2289962	2290063	2299798	2300484
3176	"LOC100578990"	"LOC100578990"	chrNC_037651.1	-	2290179	2290341	2299120	2299733	2289962	2290063	2299798	2300484
3177	"LOC408272"	"LOC408272"	chrNC_037647.1	-	11657252	11657447	11658181	11658441	11656881	11657065	11659180	11659452
3178	"LOC408272"	"LOC408272"	chrNC_037647.1	-	11657252	11657447	11658197	11658441	11656881	11657065	11659180	11659452
3179	"LOC408272"	"LOC408272"	chrNC_037647.1	-	11658197	11658441	11659180	11659452	11657252	11657447	11659534	11659625
3180	"LOC725462"	"LOC725462"	chrNC_037648.1	-	13616651	13616896	13617017	13617337	13614979	13615520	13617592	13618424
3181	"LOC725462"	"LOC725462"	chrNC_037648.1	-	13616651	13616896	13617592	13618424	13614979	13615520	13624637	13624789
3182	"LOC724909"	"LOC724909"	chrNC_037647.1	+	11832480	11832657	11833447	11833708	11831796	11832117	11834071	11835704
3183	"LOC408369"	"LOC408369"	chrNC_037648.1	+	13306047	13306083	13306232	13306495	13303718	13304804	13306621	13307355
3184	"LOC412959"	"LOC412959"	chrNC_037645.1	+	12688224	12688301	12688395	12688428	12687997	12688153	12688491	12688750
3185	"LOC412959"	"LOC412959"	chrNC_037645.1	+	12690605	12690694	12698167	12698363	12689488	12689667	12698785	12699121
3186	"LOC412959"	"LOC412959"	chrNC_037645.1	+	12694622	12696250	12698167	12698363	12690605	12690694	12698785	12699121
3187	"LOC727078"	"LOC727078"	chrNC_037647.1	-	12016919	12017074	12020471	12020634	12016034	12016258	12026561	12026628
3188	"LOC409486"	"LOC409486"	chrNC_037647.1	-	12055674	12056017	12056490	12056514	12055089	12055362	12058904	12059061
3189	"LOC409486"	"LOC409486"	chrNC_037647.1	-	12055734	12056017	12056490	12056514	12055089	12055362	12058904	12059061
3190	"LOC409486"	"LOC409486"	chrNC_037647.1	-	12055737	12056017	12056490	12056514	12055089	12055362	12058904	12059061
3192	"LOC408267"	"LOC408267"	chrNC_037647.1	+	12088777	12089023	12089413	12089948	12084051	12084241	12097757	12097874
3193	"LOC408267"	"LOC408267"	chrNC_037647.1	+	12088777	12089023	12092776	12092822	12084051	12084241	12097757	12097874
3194	"LOC408267"	"LOC408267"	chrNC_037647.1	+	12088777	12089023	12094926	12095428	12084051	12084241	12097757	12097874
3195	"LOC408267"	"LOC408267"	chrNC_037647.1	+	12089413	12089948	12092776	12092822	12084051	12084241	12097757	12097874
3196	"LOC408267"	"LOC408267"	chrNC_037647.1	+	12089413	12089948	12094926	12095428	12084051	12084241	12097757	12097874
3198	"LOC408267"	"LOC408267"	chrNC_037647.1	+	12099290	12099416	12099555	12099765	12097957	12098077	12101699	12101808
3199	"LOC100577504"	"LOC100577504"	chrNC_037648.1	-	175151	175354	178901	178963	174658	174921	188040	188346
3200	"LOC100577504"	"LOC100577504"	chrNC_037648.1	-	175151	175354	188040	188346	174658	174921	192386	192617
3201	"LOC100577504"	"LOC100577504"	chrNC_037648.1	-	178901	178963	188040	188346	175151	175354	192386	192617
3202	"LOC409020"	"LOC409020"	chrNC_037646.1	+	6193029	6194170	6195890	6195995	6182578	6184364	6197318	6197444
3203	"LOC409020"	"LOC409020"	chrNC_037646.1	+	6195890	6195995	6197318	6197444	6193029	6194170	6205810	6205957
3204	"LOC409020"	"LOC409020"	chrNC_037646.1	+	6212869	6212964	6213274	6213341	6211364	6211561	6214342	6214393
3205	"LOC725243"	"LOC725243"	chrNC_037648.1	+	821696	821839	825953	826254	748375	748824	827539	828164
3206	"LOC725243"	"LOC725243"	chrNC_037648.1	+	825953	826254	827539	828164	821696	821839	829154	829507
3207	"LOC726972"	"LOC726972"	chrNC_037638.1	-	12075934	12076437	12077560	12080975	12073196	12075250	12112466	12112629
3208	"LOC726972"	"LOC726972"	chrNC_037638.1	-	12077560	12080975	12112466	12112629	12075934	12076437	12169976	12170406
3209	"LOC725614"	"LOC725614"	chrNC_037648.1	+	1089714	1089776	1106111	1106621	1077374	1077552	1109207	1109279
3210	"LOC725614"	"LOC725614"	chrNC_037648.1	+	1106111	1106621	1109207	1109279	1093551	1093682	1111594	1111832
3211	"LOC725614"	"LOC725614"	chrNC_037648.1	+	1109207	1109279	1111594	1111832	1106111	1106621	1125786	1125879
3212	"LOC100578053"	"LOC100578053"	chrNC_037644.1	-	3341145	3341187	3342714	3342788	3340757	3340960	3342917	3343636
3213	"LOC725750"	"LOC725750"	chrNC_037648.1	+	1212772	1212833	1224819	1224891	1147940	1148252	1227294	1227434
3214	"LOC100578162"	"LOC100578162"	chrNC_037648.1	+	1184764	1184950	1188909	1189024	1183946	1183961	1189136	1189419
3215	"LOC100578162"	"LOC100578162"	chrNC_037648.1	+	1189515	1189618	1189826	1190215	1189136	1189419	1191696	1191808
3216	"LOC100578162"	"LOC100578162"	chrNC_037648.1	+	1189536	1189618	1189826	1190215	1189136	1189419	1191696	1191808
3217	"LOC100578162"	"LOC100578162"	chrNC_037648.1	+	1189826	1190215	1191696	1191808	1189136	1189419	1192028	1192568
3218	"LOC100578162"	"LOC100578162"	chrNC_037648.1	+	1189826	1190215	1191696	1191808	1189515	1189618	1192028	1192568
3219	"LOC100577364"	"LOC100577364"	chrNC_037648.1	-	15992172	15992400	15992916	15993059	15975051	15975260	15994808	15994883
3220	"LOC100577364"	"LOC100577364"	chrNC_037648.1	-	15992172	15992400	15994808	15994883	15975051	15975260	15994989	15995150
3221	"LOC100577364"	"LOC100577364"	chrNC_037648.1	-	15992916	15993059	15994808	15994883	15992172	15992400	15994989	15995150
3222	"LOC409762"	"LOC409762"	chrNC_037648.1	-	15928458	15928588	15928643	15928810	15928293	15928397	15929797	15930194
3223	"LOC102654166"	"LOC102654166"	chrNC_037648.1	+	1394088	1394141	1420677	1420934	1373212	1373570	1424465	1426320
3224	"LOC102654166"	"LOC102654166"	chrNC_037648.1	+	1405496	1405602	1420677	1420934	1394088	1394141	1424465	1426320
3225	"LOC102654166"	"LOC102654166"	chrNC_037648.1	+	1405496	1405602	1420680	1420934	1394088	1394141	1424465	1426320
3226	"LOC102654166"	"LOC102654166"	chrNC_037648.1	+	1420677	1420934	1424465	1426320	1394088	1394141	1427458	1427627
3227	"LOC102654166"	"LOC102654166"	chrNC_037648.1	+	1420677	1420934	1427458	1427627	1394088	1394141	1429366	1432003
3228	"LOC102654166"	"LOC102654166"	chrNC_037648.1	+	1420677	1420934	1424465	1426320	1405496	1405602	1427458	1427627
3229	"LOC102654166"	"LOC102654166"	chrNC_037648.1	+	1420680	1420934	1424465	1426320	1394088	1394141	1427458	1427627
3230	"LOC102654166"	"LOC102654166"	chrNC_037648.1	+	1420680	1420934	1427458	1427627	1394088	1394141	1429366	1432003
3231	"LOC102654166"	"LOC102654166"	chrNC_037648.1	+	1424465	1426320	1427458	1427627	1420677	1420934	1429366	1432003
3233	"LOC410299"	"LOC410299"	chrNC_037648.1	-	1525450	1525475	1529986	1530079	1521986	1522141	1539099	1539105
3234	"LOC410299"	"LOC410299"	chrNC_037648.1	-	1525450	1525475	1529986	1530079	1523094	1523121	1539099	1539105
3235	"LOC410299"	"LOC410299"	chrNC_037648.1	-	1525450	1525475	1582088	1582100	1523094	1523121	1664462	1664567
3236	"LOC410299"	"LOC410299"	chrNC_037648.1	-	1582088	1582100	1664462	1664567	1539219	1539318	1667163	1667199
3237	"LOC410299"	"LOC410299"	chrNC_037648.1	-	1667163	1667199	1696832	1696982	1582088	1582100	1697835	1698219
3238	"LOC412839"	"LOC412839"	chrNC_037648.1	+	1867694	1868189	1871977	1872093	1846167	1852292	1882941	1883246
3239	"LOC727405"	"LOC727405"	chrNC_037648.1	+	10585087	10585177	10585425	10585488	10584204	10584359	10585582	10585696
3240	"LOC413680"	"LOC413680"	chrNC_037648.1	-	2488409	2488526	2489707	2489758	2487095	2487188	2490492	2490587
3241	"LOC413680"	"LOC413680"	chrNC_037648.1	-	2488409	2488526	2489707	2489758	2487095	2487202	2490492	2490587
3242	"LOC413680"	"LOC413680"	chrNC_037648.1	-	2489707	2489758	2490832	2490956	2487095	2487188	2491076	2491213
3243	"LOC413680"	"LOC413680"	chrNC_037648.1	-	2489707	2489758	2490492	2490587	2488409	2488526	2490832	2490956
3244	"LOC413680"	"LOC413680"	chrNC_037648.1	-	2490492	2490587	2490832	2490956	2489707	2489758	2491076	2491213
3245	"LOC409323"	"LOC409323"	chrNC_037648.1	-	2635944	2636048	2636188	2636240	2635628	2635782	2636305	2636383
3247	"LOC724929"	"LOC724929"	chrNC_037643.1	+	15091727	15091952	15115399	15115476	15083969	15084103	15115759	15115993
3248	"LOC408543"	"LOC408543"	chrNC_037652.1	+	3650766	3651174	3671178	3673755	3647006	3647268	3675969	3676171
3250	"LOC410694"	"LOC410694"	chrNC_037638.1	+	27255823	27255887	27260798	27260854	27252073	27252227	27266498	27266572
3251	"LOC410694"	"LOC410694"	chrNC_037638.1	+	27266498	27266572	27303309	27303391	27260798	27260854	27305166	27305299
3252	"LOC410694"	"LOC410694"	chrNC_037638.1	+	27267166	27267235	27303309	27303391	27266498	27266572	27305166	27305299
3253	"LOC410694"	"LOC410694"	chrNC_037638.1	+	27303309	27303391	27305166	27305299	27267166	27267235	27308182	27308337
3254	"LOC724942"	"LOC724942"	chrNC_037648.1	+	6692410	6692515	6697162	6697362	6672955	6673107	6720249	6720307
3255	"LOC724942"	"LOC724942"	chrNC_037648.1	+	6721316	6721493	6726167	6726263	6720249	6720307	6742974	6743125
3256	"LOC724942"	"LOC724942"	chrNC_037648.1	+	6721316	6721493	6726167	6726263	6720249	6720307	6745446	6745605
3257	"LOC551483"	"LOC551483"	chrNC_037648.1	-	6996794	6996954	6997447	6997555	6994682	6995785	6997667	6997875
3258	"LOC551483"	"LOC551483"	chrNC_037648.1	-	6996794	6996954	6997667	6997875	6994682	6995785	6998270	6998391
3259	"Reck"	"Reck"	chrNC_037651.1	-	9413819	9413856	9414152	9414236	9413384	9413717	9416169	9416222
3260	"Reck"	"Reck"	chrNC_037651.1	-	9414152	9414236	9416169	9416222	9413819	9413856	9421456	9421778
3261	"LOC552308"	"LOC552308"	chrNC_037648.1	-	8075099	8075211	8075574	8075720	8074725	8075034	8075977	8076030
3265	"LOC412591"	"LOC412591"	chrNC_037648.1	-	10456944	10457055	10482084	10482202	10430964	10431071	10501180	10501222
3266	"LOC411566"	"LOC411566"	chrNC_037648.1	-	10558192	10558222	10559658	10559856	10555490	10555902	10560366	10560486
3267	"LOC725697"	"LOC725697"	chrNC_037639.1	-	14443295	14443654	14446692	14446876	14442107	14442435	14466493	14466566
3268	"LOC725697"	"LOC725697"	chrNC_037639.1	-	14446692	14446876	14466493	14466566	14443295	14443654	14493897	14494248
3269	"LOC725697"	"LOC725697"	chrNC_037639.1	-	14446692	14446876	14466493	14466566	14443295	14443654	14493906	14494248
3270	"LOC725697"	"LOC725697"	chrNC_037639.1	-	14466493	14466566	14493897	14494248	14446692	14446876	14494623	14494827
3271	"LOC725697"	"LOC725697"	chrNC_037639.1	-	14466493	14466566	14493906	14494248	14446692	14446876	14494623	14494827
3272	"LOC413109"	"LOC413109"	chrNC_037648.1	+	10719400	10719499	10719643	10719827	10719151	10719257	10720059	10720246
3273	"LOC413109"	"LOC413109"	chrNC_037648.1	+	10721243	10721517	10722103	10722185	10720874	10720963	10722292	10722445
3274	"LOC100577879"	"LOC100577879"	chrNC_037648.1	+	10861457	10861505	10886111	10886248	10767328	10767821	10899803	10899995
3275	"LOC100577879"	"LOC100577879"	chrNC_037648.1	+	10886111	10886248	10899803	10899995	10861457	10861505	10921118	10921214
3276	"LOC100577879"	"LOC100577879"	chrNC_037648.1	+	10886111	10886248	10921118	10921214	10861457	10861505	10927937	10928004
3277	"LOC100577879"	"LOC100577879"	chrNC_037648.1	+	10886111	10886248	10927937	10928004	10861457	10861505	10942437	10942592
3278	"LOC100577879"	"LOC100577879"	chrNC_037648.1	+	10886111	10886248	10942437	10942592	10861457	10861505	10944025	10944151
3279	"LOC100577879"	"LOC100577879"	chrNC_037648.1	+	10899803	10899995	10921118	10921214	10886111	10886248	10927937	10928004
3280	"LOC100577879"	"LOC100577879"	chrNC_037648.1	+	10899803	10899995	10927937	10928004	10886111	10886248	10942437	10942592
3281	"LOC100577879"	"LOC100577879"	chrNC_037648.1	+	10899803	10899995	10942437	10942592	10886111	10886248	10944025	10944151
3282	"LOC100577879"	"LOC100577879"	chrNC_037648.1	+	10899803	10899995	10944025	10944151	10886111	10886248	10944655	10944704
3283	"LOC100577879"	"LOC100577879"	chrNC_037648.1	+	10921118	10921214	10927937	10928004	10899803	10899995	10942437	10942592
3284	"LOC100577879"	"LOC100577879"	chrNC_037648.1	+	10927937	10928004	10942437	10942592	10921118	10921214	10944025	10944151
3285	"LOC100577879"	"LOC100577879"	chrNC_037648.1	+	10942437	10942592	10944025	10944151	10927937	10928004	10944655	10944704
3286	"LOC100577879"	"LOC100577879"	chrNC_037648.1	+	10942437	10942592	10944655	10944704	10927937	10928004	10944807	10947681
3287	"LOC100577879"	"LOC100577879"	chrNC_037648.1	+	10944025	10944151	10944655	10944704	10942437	10942592	10944807	10947681
3288	"LOC410322"	"LOC410322"	chrNC_037648.1	-	12056298	12056403	12067212	12067425	12055648	12056078	12077038	12077540
3289	"LOC410322"	"LOC410322"	chrNC_037648.1	-	12056298	12056403	12067212	12067429	12055648	12056078	12077038	12077540
3290	"LOC410322"	"LOC410322"	chrNC_037648.1	-	12056298	12056403	12067212	12067429	12055648	12056078	12088542	12089360
3291	"LOC102654628"	"LOC102654628"	chrNC_037648.1	-	11900551	11901267	11903650	11904147	11900090	11900160	11906554	11906740
3292	"LOC102654628"	"LOC102654628"	chrNC_037648.1	-	11900551	11901267	11903650	11904147	11900090	11900160	11907299	11907898
3293	"LOC102654628"	"LOC102654628"	chrNC_037648.1	-	11901369	11901520	11906554	11906740	11900551	11901267	11907299	11907898
3294	"LOC408690"	"LOC408690"	chrNC_037639.1	-	11294778	11294835	11299553	11299644	11290916	11293890	11313721	11313837
3295	"LOC408690"	"LOC408690"	chrNC_037639.1	-	11299553	11299644	11313721	11313837	11294778	11294835	11321318	11321462
3296	"LOC408690"	"LOC408690"	chrNC_037639.1	-	11313721	11313837	11321318	11321462	11299553	11299644	11324792	11325201
3297	"LOC408690"	"LOC408690"	chrNC_037639.1	-	11321318	11321462	11324792	11325201	11313721	11313837	11328717	11329046
3298	"LOC410320"	"LOC410320"	chrNC_037648.1	-	12011262	12011393	12024683	12024970	11998652	11998976	12025565	12025913
3299	"LOC409396"	"LOC409396"	chrNC_037648.1	-	12205653	12205775	12205837	12206090	12204017	12204248	12206189	12206478
3300	"LOC410332"	"LOC410332"	chrNC_037648.1	-	12505060	12505166	12507982	12508193	12503930	12504170	12517630	12517971
3302	"LOC107964020"	"LOC107964020"	chrNC_037648.1	+	12951610	12951932	12952026	12952121	12947741	12947870	12952820	12953135
3303	"LOC410351"	"LOC410351"	chrNC_037648.1	-	13341460	13341521	13348239	13348491	13330084	13335629	13357808	13357872
3304	"LOC410351"	"LOC410351"	chrNC_037648.1	-	13348239	13348491	13357808	13357872	13341460	13341521	13368882	13369185
3305	"LOC410351"	"LOC410351"	chrNC_037648.1	-	13357808	13357872	13368882	13369185	13348239	13348491	13372738	13375188
3306	"LOC410352"	"LOC410352"	chrNC_037648.1	-	13438099	13438179	13438288	13438448	13437778	13437990	13439051	13439264
3307	"LOC408309"	"LOC408309"	chrNC_037648.1	+	13442482	13442609	13443503	13443574	13440080	13440238	13445158	13445239
3308	"LOC408309"	"LOC408309"	chrNC_037648.1	+	13442482	13442609	13443503	13443574	13440080	13440238	13445268	13445364
3309	"LOC408309"	"LOC408309"	chrNC_037648.1	+	13443503	13443574	13445268	13445364	13442463	13442609	13445943	13445967
3310	"LOC408309"	"LOC408309"	chrNC_037648.1	+	13443503	13443574	13445943	13445967	13442463	13442609	13446117	13446174
3311	"LOC408309"	"LOC408309"	chrNC_037648.1	+	13443503	13443574	13445158	13445239	13442482	13442609	13445943	13445967
3312	"LOC408309"	"LOC408309"	chrNC_037648.1	+	13443503	13443574	13445158	13445239	13442482	13442609	13446117	13446174
3313	"LOC408309"	"LOC408309"	chrNC_037648.1	+	13443503	13443574	13445268	13445364	13442482	13442609	13446117	13446174
3314	"LOC408309"	"LOC408309"	chrNC_037648.1	+	13443503	13443574	13445158	13445239	13442482	13442609	13446382	13446452
3315	"LOC408309"	"LOC408309"	chrNC_037648.1	+	13443503	13443574	13445268	13445364	13442482	13442609	13446382	13446452
3316	"LOC408309"	"LOC408309"	chrNC_037648.1	+	13443503	13443574	13445943	13445967	13442482	13442609	13446382	13446452
3317	"LOC408309"	"LOC408309"	chrNC_037648.1	+	13445158	13445239	13445268	13445364	13442482	13442609	13445943	13445967
3318	"LOC408309"	"LOC408309"	chrNC_037648.1	+	13445158	13445239	13445268	13445364	13442482	13442609	13446117	13446174
3319	"LOC408309"	"LOC408309"	chrNC_037648.1	+	13445158	13445239	13445943	13445967	13442482	13442609	13446117	13446174
3320	"LOC408309"	"LOC408309"	chrNC_037648.1	+	13445158	13445239	13445268	13445364	13442482	13442609	13446382	13446452
3321	"LOC408309"	"LOC408309"	chrNC_037648.1	+	13445158	13445239	13445943	13445967	13442482	13442609	13446382	13446452
