ID	GeneID	geneSymbol	PValue	FDR	IncLevelDifference	PSI_1	PSI_2	Chr	Strand	exon_long	exon_short	exon_flanking
2265	LOC551131	NA	1	1	0.001	1,1,0.995,1	1,0.993,1,1,0.994	chrNC_037645.1	+	11639173-11639574	11639218-11639574	11638207-11638266
2266	LOC551131	NA	1.16457310462e-09	8.13094710254067e-09	-0.031	0.943,0.945,0.935,0.937	0.987,0.982,0.964,0.968,0.954	chrNC_037645.1	+	11639173-11639574	11639218-11639574	11638698-11638932
2267	LOC727634	NA	3.04178658392e-05	0.000119287479677095	0.074	0.818,0.985,0.89,0.974	0.746,0.973,0.889,0.804,0.801	chrNC_037645.1	-	11731244-11731441	11731244-11731433	11731920-11731975
2268	LOC412008	NA	0.0993287838003	0.187551623919225	0.061	0.308,0.311,0.521,0.314	0.328,0.33,0.27,0.283,0.303	chrNC_037639.1	+	3939696-3939754	3939729-3939754	3939279-3939447
2269	LOC412069	NA	0.000244802841412	0.00081661392283361	-0.023	0.079,0.077,0.113,0.081	0.091,0.107,0.126,0.117,0.111	chrNC_037645.1	-	11736489-11736725	11736489-11736697	11736772-11737010
2270	LOC412069	NA	1	1	0.03	1,1,1,1	1,1,0.852,1,1	chrNC_037645.1	-	11736772-11737004	11736772-11736991	11744804-11744943
2271	LOC100577584	NA	1	1	-0.218	1,0.369,0.758,1	1,1,NA,1,1	chrNC_037642.1	-	5844608-5844844	5844608-5844823	5844959-5846807
2272	LOC412398	NA	1.68286884775e-05	6.96341749865314e-05	-0.194	0.482,0.505,0.669,0.584	0.65,0.799,0.682,0.769,0.872	chrNC_037645.1	-	11757788-11757964	11757788-11757946	11758561-11758806
2273	LOC409238	NA	1	1	0.002	1,1,1,1	1,1,1,0.988,1	chrNC_037638.1	+	14247808-14248452	14248108-14248452	14246009-14246156
2274	LOC409238	NA	0.00116228412397	0.00338415054199024	0.058	0.94,0.947,1,0.942	1,0.85,0.91,0.953,0.784	chrNC_037638.1	+	14247808-14248452	14248093-14248452	14246009-14246279
2275	LOC409238	NA	1	1	-0.006	0.976,1,1,1	1,1,1,1,1	chrNC_037638.1	+	14247808-14248452	14248108-14248452	14246009-14246279
2276	LOC409238	NA	1	1	-0.029	0.885,1,1,1	1,1,1,1,1	chrNC_037638.1	+	14248093-14248452	14248108-14248452	14246009-14246279
2277	LOC409238	NA	7.41625733514e-06	3.21648913636409e-05	-0.22	0.72,0.661,0.845,0.609	0.927,0.927,0.904,0.887,1	chrNC_037638.1	+	14248093-14248452	14248108-14248452	14247808-14248019
2278	LOC411764	NA	7.21564616665e-05	0.000265984664969827	0.512	1,0.9,0.725,0.856	1,0.225,0.162,0.177,0.225	chrNC_037639.1	-	15046266-15047305	15046266-15047198	15048598-15049118
2279	LOC411764	NA	0.902021111251	1	0.231	1,1,0.803,1	1,1,0.162,1,0.437	chrNC_037639.1	-	15046266-15047305	15046266-15047198	15048720-15049118
2280	LOC411764	NA	5.991836486e-05	0.000224548435300583	0.355	1,0.836,0.96,0.823	0.538,0.84,0.327,0.875,0.171	chrNC_037639.1	-	15046266-15047305	15046266-15047198	15048834-15049118
2281	LOC412722	NA	0.243538931715	0.40271860066948	-0.095	0.14,0.284,0.115,0.229	0.179,0.44,0.367,0.27,0.179	chrNC_037645.1	-	11882818-11882952	11882818-11882930	11884574-11884726
2282	LOC552794	NA	0.618542419688	0.851401741210889	-0.003	0.947,0.935,0.941,0.969	0.97,0.937,0.947,0.953,0.946	chrNC_037645.1	-	11919499-11919832	11919499-11919799	11920105-11920368
2283	LOC410538	NA	1.05841929665e-08	6.5144622768754e-08	-0.043	0.067,0.015,0.034,0.041	0.048,0.115,0.065,0.085,0.097	chrNC_037651.1	+	8961857-8961941	8961873-8961941	8961644-8961781
2284	LOC410910	NA	0.835426100011	1	-0.025	0,0.873,0.662,0.197	0.3,0.296,0.662,0.537,0.495	chrNC_037640.1	-	13254200-13254796	13254200-13254793	13255168-13255426
2285	LOC410910	NA	0.000338920590682	0.00109541080863967	-0.105	0.459,0.482,0.431,0.491	0.578,0.54,0.543,0.562,0.631	chrNC_037640.1	-	13254200-13254796	13254200-13254793	13255184-13255426
2286	LOC410893	NA	0.000529610039631	0.00164970813644884	0.34	0.492,0.876,0.763,1	0.385,0.708,0.453,0.367,0.303	chrNC_037639.1	+	5839392-5839516	5839397-5839516	5761716-5761907
2287	LOC725546	NA	0.989971829808	1	0.001	0.005,0.008,0.013,0.007	0.006,0.004,0.005,0.012,0.011	chrNC_037641.1	+	5237675-5237936	5237684-5237936	5237075-5237212
2289	LOC726262	NA	1	1	0	1,0.998,1,1	0.996,1,1,1,1	chrNC_037647.1	-	4805951-4806451	4805951-4806253	4806627-4806724
2290	LOC409268	NA	1	1	-0.076	0.662,1,1,1	1,1,1,0.958,1	chrNC_037646.1	-	285906-286010	285906-286007	286771-286945
2291	LOC409268	NA	1	1	0.018	1,1,1,1	1,1,0.911,1,1	chrNC_037646.1	-	285906-286010	285906-286007	287050-287153
2292	LOC102655120	NA	0.38094029268	0.582183637342398	-0.034	0.495,0.337,0.336,0.404	0.498,0.308,0.391,0.365,0.575	chrNC_037646.1	-	535132-535284	535132-535266	545184-545445
2293	LOC408645	NA	3.0149018837e-09	1.99175180678665e-08	-0.084	0.838,1,0.934,0.845	1,1,0.968,1,0.974	chrNC_037638.1	-	23465230-23471260	23465230-23468317	23473153-23473308
2294	LOC409650	NA	1	1	-0.002	NA,1,1,0.765	0.869,0.814,1,0.934,1	chrNC_037647.1	-	10894800-10895469	10894800-10895313	10896002-10896973
2295	LOC726958	NA	0.43508421285	0.648784516071026	-0.01	0.817,0.885,0.845,0.854	0.89,0.814,0.869,0.873,0.853	chrNC_037646.1	+	1321166-1321294	1321169-1321294	1310392-1310572
2296	LOC727153	NA	1.13242748512e-14	1.2696344667196e-13	-0.153	0.944,0.87,0.654,0.851	1,0.948,0.99,0.975,1	chrNC_037646.1	-	1529074-1529653	1529074-1529189	1529805-1530112
2297	LOC100576436	NA	0.370121312882	0.569839195103797	-0.033	1,1,0.919,0.95	1,1,1,1,1	chrNC_037646.1	+	1607806-1607958	1607888-1607958	1606600-1606799
2298	LOC100576436	NA	7.43706584901e-05	0.000273773186975818	0.149	0.906,0.962,0.92,0.931	0.659,0.844,0.744,0.879,0.779	chrNC_037646.1	+	1607806-1607958	1607888-1607958	1607308-1607472
2299	LOC411653	NA	0.122794672526	0.224334824317277	-0.061	0.725,0.81,0.857,0.935	0.822,0.948,0.906,0.902,0.885	chrNC_037646.1	-	1669977-1672131	1669977-1671841	1672261-1673034
2300	LOC411653	NA	1.18007015271e-09	8.21791121809902e-09	-0.159	0.745,0.738,1,0.769	0.971,0.93,1,0.958,1	chrNC_037646.1	-	1669977-1672296	1669977-1671841	1672618-1673034
2301	LOC113219359	NA	1.34358874107e-05	5.61109239315478e-05	0.019	0.04,0.028,0.056,0.041	0.006,0.048,0.019,0.02,0.017	chrNW_020555859.1	-	419251-419402	419251-419387	419484-419734
2302	LOC413984	NA	0.187867950074	0.321481444648479	0.126	0.538,0.227,0.583,0.773	0.297,0.496,0.364,0.383,0.482	chrNC_037646.1	+	1693502-1693689	1693513-1693689	1692429-1692757
2303	LOC413984	NA	0.991587172257	1	-0.023	0.189,0.482,0.538,0.736	0.117,0.575,0.7,0.672,0.482	chrNC_037646.1	+	1693502-1693689	1693513-1693689	1692430-1692561
2307	LOC413994	NA	0	0	0.057	0.098,0.053,0.14,0.028	0.03,0.031,0.015,0.017,0.023	chrNC_037646.1	-	2597579-2597674	2597579-2597644	2597965-2598148
2308	LOC413994	NA	0	0	-0.172	0.106,0.015,0.027,0.022	0.184,0.238,0.29,0.17,0.191	chrNC_037646.1	-	2636519-2636631	2636519-2636616	2637024-2637179
2309	LOC725780	NA	0.546309091335	0.77402725097352	-0.001	0.085,0.077,0.062,0.072	0.041,0.05,0.065,0.118,0.099	chrNC_037648.1	+	13685312-13685631	13685315-13685631	13685109-13685213
2310	LOC102653961	NA	1.19423471112e-10	9.24590885228149e-10	0.348	1,1,1,1	0.6,0.652,0.467,1,0.541	chrNC_037639.1	-	13687140-13687501	13687140-13687246	13687600-13687769
2311	LOC552243	NA	0.660664084799	0.893003680403651	-0.007	0.325,0.274,0.36,0.362	0.256,0.399,0.374,0.327,0.331	chrNC_037638.1	-	14911720-14911884	14911720-14911872	14913378-14913456
2312	LOC552243	NA	0.872645668615	1	-0.003	0.916,0.903,0.877,0.951	0.916,0.915,0.909,0.922,0.914	chrNC_037638.1	-	14925849-14925951	14925849-14925948	14936690-14937077
2313	LOC552243	NA	0.000501980981371	0.00156985255979681	-0.036	0.873,0.826,0.914,0.839	0.903,0.903,0.897,0.897,0.895	chrNC_037638.1	-	14936690-14937077	14936690-14937026	14937768-14938411
2314	LOC552243	NA	2.6800905939e-10	2.02279463260274e-09	0.085	1,0.98,0.95,0.964	0.945,0.932,0.824,0.817,0.923	chrNC_037638.1	-	14936690-14937077	14936690-14937026	14938555-14938966
2315	LOC552243	NA	0.00070503064316	0.00213803905479048	-0.195	0.742,0.686,0.389,0.774	0.822,0.881,0.757,0.916,0.839	chrNC_037638.1	-	14937768-14938018	14937768-14938008	14938555-14938966
2316	LOC552243	NA	1.90915138676e-06	8.92478727859086e-06	-0.054	0.893,0.916,0.855,0.904	0.943,0.97,0.891,0.969,0.955	chrNC_037638.1	-	14937768-14938297	14937768-14938008	14938555-14938966
2317	LOC552243	NA	2.89762848849e-06	1.32030222190556e-05	-0.054	0.889,0.915,0.849,0.907	0.94,0.969,0.888,0.97,0.952	chrNC_037638.1	-	14937768-14938330	14937768-14938008	14938555-14938966
2318	LOC552243	NA	6.19288821091e-06	2.71202332996415e-05	-0.056	0.891,0.911,0.832,0.894	0.935,0.966,0.877,0.965,0.948	chrNC_037638.1	-	14937768-14938411	14937768-14938008	14938555-14938966
2319	LOC552243	NA	0.00205303499942	0.00565474064060432	0.059	0.846,0.935,0.924,0.833	0.851,0.872,0.774,0.763,0.868	chrNC_037638.1	-	14937768-14938297	14937768-14938018	14938555-14938966
2320	LOC552243	NA	0.00120026101175	0.00347972666711212	0.061	0.84,0.934,0.921,0.837	0.844,0.869,0.769,0.77,0.859	chrNC_037638.1	-	14937768-14938330	14937768-14938018	14938555-14938966
2321	LOC552243	NA	0.0010945341583	0.00321110889872595	0.07	0.842,0.93,0.911,0.816	0.831,0.856,0.748,0.743,0.847	chrNC_037638.1	-	14937768-14938411	14937768-14938018	14938555-14938966
2322	LOC552243	NA	0.341308306737	0.532456723327583	0.044	0.581,0.735,0.435,0.67	0.525,0.58,0.549,0.575,0.577	chrNC_037638.1	-	14937768-14938330	14937768-14938297	14938555-14938966
2323	LOC552243	NA	0.0316653241216	0.0667913394040306	0.121	0.725,0.765,0.419,0.644	0.51,0.536,0.468,0.537,0.535	chrNC_037638.1	-	14937768-14938411	14937768-14938297	14938555-14938966
2324	LOC552243	NA	0.0124111531785	0.0288348545901178	0.157	0.826,0.74,0.484,0.507	0.542,0.478,0.413,0.454,0.524	chrNC_037638.1	-	14937768-14938411	14937768-14938330	14938555-14938966
2325	LOC552243	NA	0.279259199263	0.450955375246319	-0.012	1,1,0.844,0.971	0.957,0.988,0.909,0.993,0.984	chrNC_037638.1	-	14925849-14925951	14925849-14925948	14945632-14945958
2326	LOC552243	NA	1	1	-0.003	1,1,1,0.988	1,1,1,1,1	chrNC_037638.1	-	14936690-14937077	14936690-14937026	14945632-14945959
2329	LOC409024	NA	1	1	0.283	NA,0.252,1,0.138	0.116,0.265,0.119,0.258,0.146	chrNC_037646.1	-	5391316-5391479	5391316-5391469	5392370-5392425
2330	LOC100578466	NA	0.00119565890253	0.0034718475811406	0.077	0.631,0.692,0.651,0.624	0.617,0.494,0.558,0.595,0.6	chrNC_037647.1	-	11949222-11949433	11949222-11949415	11949543-11949825
2331	LOC413383	NA	0.0798770157686	0.154052602859927	0.082	0.962,0.843,0.837,0.814	0.747,0.883,0.856,0.56,0.865	chrNC_037644.1	-	2256619-2256770	2256619-2256730	2260354-2260586
2332	LOC410208	NA	0	0	-0.381	0.436,0.444,0.368,0.366	0.884,0.754,0.765,0.763,0.756	chrNC_037647.1	+	9386085-9386471	9386106-9386471	9385760-9385954
2333	LOC551046	NA	0.929196366625	1	-0.006	0.922,0.934,0.956,0.959	1,1,0.877,1,0.866	chrNC_037643.1	-	12987922-12988151	12987922-12988130	12988216-12988356
2334	LOC412091	NA	1.69160424535e-06	7.96291754518415e-06	0.115	1,0.965,0.961,0.951	0.87,0.869,0.903,0.83,0.799	chrNC_037646.1	-	5868081-5869102	5868081-5869091	5869308-5869443
2335	LOC412091	NA	1	1	0.03	1,1,1,1	1,NA,1,1,0.88	chrNC_037646.1	-	5878546-5878892	5878546-5878888	5879398-5879560
2336	LOC412091	NA	0.102651895934	0.192614876953936	0.095	0.745,0.839,0.676,0.8	0.613,0.77,0.51,0.599,0.859	chrNC_037646.1	-	5878546-5878892	5878546-5878888	5879406-5879560
2337	LOC724718	NA	0	0	0.106	0.881,0.87,0.925,0.906	0.811,0.816,0.753,0.77,0.8	chrNC_037646.1	-	5991992-5992246	5991992-5992215	5992461-5992703
2338	LOC724718	NA	0	0	-0.404	0.229,0.209,0.135,0.19	0.61,0.637,0.581,0.546,0.602	chrNC_037646.1	-	5999154-5999258	5999154-5999250	6000540-6000597
2339	LOC724718	NA	1	1	0.031	1,1,1,1	1,1,1,0.847,1	chrNC_037646.1	-	5997823-5998067	5997823-5998054	6001170-6001311
2340	LOC724520	NA	0.935678398358	1	-0.055	0,0.278,0.804,0.657	0.649,0.481,0.536,0.34,0.442	chrNC_037646.1	-	6095722-6096033	6095722-6096021	6096402-6096677
2342	LOC107964422	NA	0.470489878612	0.690904158700883	-0.116	1,0.237,0.247,1	0.837,0.977,0.25,0.623,1	chrNC_037642.1	-	6880933-6881036	6880933-6881025	6882018-6882106
2343	LOC107964422	NA	0.666280242628	0.899245362428	-0.105	0.318,1,0.736,1	0.693,1,0.651,1,1	chrNC_037642.1	-	6880933-6881036	6880933-6881025	6882769-6883088
2344	LOC100576879	NA	0.624778733818	0.85780088352451	-0.008	0.372,0.335,0.345,0.356	0.295,0.352,0.39,0.384,0.379	chrNC_037650.1	+	8727130-8727359	8727133-8727359	8726745-8727028
2345	LOC100576879	NA	1.54876111935e-13	1.57321524228711e-12	-0.228	0.754,0.646,0.567,0.82	0.956,0.956,0.899,0.887,0.926	chrNC_037650.1	+	8733135-8733250	8733180-8733250	8730520-8730720
2346	LOC100576879	NA	0.660591966594	0.893003680403651	0.021	0.425,0.464,0.633,0.477	0.505,0.431,0.484,0.486,0.49	chrNC_037650.1	+	8733135-8733250	8733180-8733250	8731428-8731523
2347	LOC100576879	NA	0.0111150594405	0.0261610545367866	-0.116	0.381,0.498,0.609,0.395	0.596,0.53,0.559,0.578,0.669	chrNC_037650.1	+	8733135-8733250	8733180-8733250	8732030-8732103
2348	LOC410134	NA	4.43262115901e-09	2.87907268549159e-08	0.066	0.964,0.98,0.942,0.941	0.919,0.873,0.904,0.938,0.819	chrNC_037648.1	-	6545826-6546352	6545826-6546349	6554523-6554688
2349	LOC409856	NA	0.000663625177332	0.00202383208707795	-0.161	1,0.77,0.402,1	1,1,0.77,1,1	chrNC_037640.1	-	10800881-10801378	10800881-10801305	10808998-10809697
2350	LOC409856	NA	0.00113539727137	0.00331658748890999	-0.187	1,0.804,0.333,1	1,1,0.857,1,1	chrNC_037640.1	-	10800881-10801671	10800881-10801305	10808998-10809697
2351	LOC409856	NA	0.217700205228	0.366724410552404	-0.017	1,0.739,1,1	1,1,1,1,0.76	chrNC_037640.1	-	10800881-10801671	10800881-10801378	10808998-10809697
2352	LOC409856	NA	1	1	0.013	1,1,1,1	1,1,1,1,0.937	chrNC_037640.1	-	10800881-10801378	10800881-10801305	10818868-10819043
2353	LOC409856	NA	1	1	0.014	1,1,1,1	1,1,1,1,0.931	chrNC_037640.1	-	10800881-10801671	10800881-10801305	10818868-10819043
2354	LOC409856	NA	1	1	0.013	1,1,1,1	0.935,1,1,1,1	chrNC_037640.1	-	10800881-10801671	10800881-10801378	10818868-10819043
2355	LOC727173	NA	0.295405976606	0.470818759936842	0.097	1,0.722,0.43,0.239	0.817,0.41,0.517,0.381,0.379	chrNC_037646.1	+	255651-256082	255660-256082	254250-254478
2356	LOC100576234	NA	0.000302346905226	0.000985453966128652	0.155	0.647,0.577,0.946,0.993	0.501,0.643,0.497,0.703,0.834	chrNC_037640.1	-	5352127-5353074	5352127-5352879	5354549-5354623
2357	LOC100576234	NA	8.64767761e-06	3.71478933262639e-05	0.106	1,0.959,1,1	0.896,1,0.976,0.563,0.982	chrNC_037640.1	-	5358260-5358478	5358260-5358442	5358552-5358824
2358	LOC100576234	NA	0.00051766879197	0.00161517445254381	-0.301	0.154,0.146,0.726,0.155	0.519,0.576,0.527,0.612,0.749	chrNC_037640.1	-	5358260-5358478	5358260-5358442	5358758-5358824
2359	B-gluc1	NA	1	1	0	1,1,1,1	1,1,0.999,0.999,1	chrNC_037646.1	-	7483845-7484985	7483845-7483970	7485085-7485186
2360	LOC552694	NA	3.44641041261e-08	1.96875284035354e-07	-0.199	0.2,0.251,0.388,0.345	0.536,0.462,0.494,0.458,0.524	chrNC_037649.1	+	8140515-8140713	8140536-8140713	8140229-8140421
2361	LOC727189	NA	0.00226122898207	0.00619659301171718	-0.031	0.903,0.906,0.943,0.941	0.991,0.934,0.847,1,1	chrNC_037648.1	-	1234977-1235079	1234977-1235063	1235138-1235277
2362	LOC409085	NA	2.47579734491e-14	2.66518104619395e-13	-0.115	0.777,0.881,0.742,0.826	0.912,0.945,0.91,0.929,0.914	chrNC_037646.1	+	7697845-7698154	7697851-7698154	7696830-7697156
2363	LOC552289	NA	0.746175274728	0.979672299472816	0.01	0.71,0.594,0.562,0.621	0.598,0.617,0.608,0.634,0.604	chrNC_037646.1	+	7772728-7772935	7772731-7772935	7771543-7771860
2364	LOC100579026	NA	1	1	0.791	1,1,0.165,1	NA,0,NA,0,NA	chrNC_037646.1	-	7809707-7810181	7809707-7810142	7813032-7813263
2365	LOC408471	NA	0	0	0.611	0.948,0.922,0.949,0.874	0.336,0.202,0.382,0.386,0.253	chrNC_037651.1	-	8956331-8956515	8956331-8956503	8956602-8956978
2366	LOC408471	NA	0.090787216828	0.173041276482017	-0.041	0.205,0.272,0.37,0.29	0.33,0.316,0.367,0.321,0.291	chrNC_037651.1	-	8958924-8959208	8958924-8959193	8959279-8959408
2367	LOC552421	NA	0.0376471455949	0.0778290645733893	-0.063	0.146,0.205,0.201,0.232	0.265,0.381,0.129,0.253,0.265	chrNC_037646.1	-	7851167-7851428	7851167-7851401	7851855-7851963
2369	LOC552294	NA	7.61255832815e-08	4.18923270929965e-07	-0.066	0.861,0.97,0.907,1	1,1,1,1,1	chrNC_037638.1	-	6032555-6033623	6032555-6032870	6034642-6034927
2370	LOC552294	NA	3.31776746076e-08	1.91143020873636e-07	-0.038	0.914,0.983,0.952,1	1,1,1,1,1	chrNC_037638.1	-	6032555-6033627	6032555-6032870	6034642-6034927
2371	LOC552294	NA	0.312902278884	0.492406498278723	0.005	0.942,0.98,0.946,0.955	0.976,0.934,0.947,0.956,0.942	chrNC_037638.1	-	6032555-6033627	6032555-6033623	6034642-6034927
2372	brp	NA	0.224144555835	0.375473397313187	0.02	0.169,0.157,0.182,0.191	0.143,0.166,0.155,0.18,0.13	chrNC_037646.1	+	8574948-8575075	8575020-8575075	8573388-8573484
2373	LOC409011	NA	0.0239234833196	0.0520460965616419	0.124	0.508,0.24,0.329,0.27	0.316,0.205,0.188,0.037,0.316	chrNC_037646.1	+	8630877-8630972	8630889-8630972	8630487-8630630
2374	LOC726941	NA	0	0	0.443	0.984,1,1,1	0.354,0.494,0.74,0.63,0.547	chrNC_037646.1	+	8658139-8658411	8658277-8658411	8657831-8658049
2375	LOC726950	NA	1	1	-0.139	NA,1,0.721,NA	1,1,1,NA,1	chrNC_037646.1	-	8660270-8660522	8660270-8660519	8660694-8660951
2377	NLG-4	NA	1.43689676502e-06	6.84743396663852e-06	0.116	1,0.867,0.934,0.972	0.859,0.829,0.897,0.806,0.743	chrNC_037646.1	+	9397335-9397486	9397338-9397486	9364298-9364552
2378	LOC552194	NA	0.701678433252	0.936254943573514	0.005	0.936,0.982,0.954,0.985	0.857,0.986,1,0.987,0.967	chrNC_037641.1	-	12753435-12753538	12753435-12753533	12753604-12753765
2379	LOC724616	NA	5.47291061743e-05	0.000205671828766285	0.062	0.109,0.08,0.166,0.106	0.006,0.108,0.009,0.091,0.05	chrNC_037646.1	+	9491104-9491283	9491107-9491283	9490781-9490967
2380	LOC411414	NA	1	1	0.235	1,NA,0.654,0.779	0.764,0.37,0.441,0.563,0.743	chrNC_037647.1	-	4485536-4485657	4485536-4485637	4485735-4486167
2381	LOC411414	NA	9.62463664322e-10	6.87983285978318e-09	0.511	1,1,0.898,0.815	0.379,0.581,0.517,0.383,0.227	chrNC_037647.1	-	4485536-4485657	4485536-4485637	4485739-4486167
2382	LOC411414	NA	0.631165722449	0.864373939207906	-0.156	1,0,0.496,1	1,1,0.683,0.708,0.509	chrNC_037647.1	-	4485536-4485657	4485536-4485637	4485763-4486167
2383	LOC725336	NA	0.0263835650679	0.0568035002497735	-0.007	0.958,0.96,0.944,0.955	0.973,0.961,0.947,0.968,0.959	chrNC_037646.1	-	10856107-10856247	10856107-10856244	10858637-10858814
2384	LOC725336	NA	1	1	0.017	1,1,1,1	0.946,1,0.967,1,1	chrNC_037646.1	-	10856107-10856247	10856107-10856244	10863447-10863615
2385	LOC411306	NA	5.45607614644e-09	3.5184529230742e-08	-0.183	0.536,0.391,0.355,0.421	0.597,0.626,0.573,0.589,0.661	chrNC_037646.1	-	10953729-10954010	10953729-10954007	10958011-10958292
2386	LOC408991	NA	0.00237519409412	0.00646953068781476	-0.055	0.41,0.36,0.459,0.395	0.463,0.459,0.435,0.49,0.458	chrNC_037646.1	+	11034961-11035104	11034979-11035104	11034302-11034462
2387	LOC409140	NA	1.98738434537e-05	8.0872176222737e-05	-0.039	0.882,0.902,0.848,0.844	0.898,0.919,0.889,0.908,0.928	chrNC_037641.1	+	12827435-12827628	12827438-12827628	12826937-12826997
2388	LOC409140	NA	0.342881020307	0.534293262323826	-0.011	0.916,0.96,0.959,0.957	0.98,0.978,0.942,0.934,0.959	chrNC_037641.1	+	12827435-12827628	12827438-12827628	12827192-12827260
2389	LOC411009	NA	7.79137709905e-09	4.88452457578494e-08	-0.101	0.228,0.125,0.151,0.15	0.236,0.265,0.269,0.297,0.256	chrNC_037641.1	+	11348575-11348726	11348581-11348726	11295002-11296486
2390	LOC409409	NA	0.0744253863498	0.144155837933448	0.08	0.539,0.548,0.504,0.464	0.445,0.477,0.535,0.232,0.478	chrNC_037646.1	-	11402226-11402483	11402226-11402480	11402661-11402789
2391	LOC409186	NA	0.204945471384	0.347186622996594	0.173	0.84,0.682,0.572,1	0.446,0.763,0.329,0.774,0.689	chrNC_037646.1	+	11443023-11443347	11443030-11443347	11442855-11442952
2392	LOC409186	NA	0.00793944741906	0.0194844567904633	0.036	1,0.923,0.963,0.933	0.874,0.915,0.941,0.948,0.918	chrNC_037646.1	+	11443023-11443347	11443030-11443347	11442855-11442956
2393	LOC408910	NA	0.392123206042	0.595234215014317	0.005	0.942,0.968,0.905,0.948	0.943,0.948,0.934,0.925,0.928	chrNC_037644.1	-	13537569-13537982	13537569-13537979	13541783-13542633
2394	LOC727000	NA	0.582529013243	0.813678243260842	0.01	0.235,0.145,0.043,0.286	0.148,0.212,0.113,0.194,0.167	chrNC_037646.1	-	11851377-11851850	11851377-11851847	11851948-11852647
2395	LOC727000	NA	0.829110952014	1	-0.008	0.25,0.373,0.361,0.248	0.443,0.434,0.207,0.265,0.233	chrNC_037646.1	-	11885257-11885737	11885257-11885586	11890988-11891305
2397	LOC412885	NA	0.0265873910873	0.0571967601257043	-0.033	0.923,0.806,0.727,0.81	0.846,0.833,0.832,0.854,0.883	chrNC_037646.1	-	12299128-12299319	12299128-12299315	12300631-12300829
2398	LOC412885	NA	0	0	-0.138	0.295,0.233,0.246,0.258	0.397,0.392,0.365,0.422,0.405	chrNC_037646.1	-	12299128-12299319	12299128-12299315	12306297-12306430
2399	LOC412885	NA	0.00201217924113	0.00555921095044301	-0.078	1,1,0.927,0.734	1,0.99,1,1,0.974	chrNC_037646.1	-	12299128-12299319	12299128-12299315	12311270-12311875
2400	LOC410350	NA	0	0	0.52	0.897,0.763,0.833,0.853	0.352,0.34,0.286,0.328,0.279	chrNC_037648.1	-	13301870-13302069	13301870-13301913	13302140-13302284
2401	LOC408857	NA	1	1	0.23	0.822,0.142,NA,1	0.497,0,0.497,0.758,0.371	chrNC_037642.1	+	11833848-11834164	11833925-11834164	11829966-11830252
2402	LOC408857	NA	0.00769744669217	0.0189421684537735	-0.158	0.584,0.808,1,0.563	1,1,0.87,1,0.613	chrNC_037642.1	+	11833785-11834164	11833848-11834164	11829966-11830934
2403	LOC408857	NA	0.631581834656	0.864505631834099	0.053	0.106,0.127,0.256,0.322	0.157,0.212,0.157,0.139,0.085	chrNC_037642.1	+	11833785-11834164	11833925-11834164	11829966-11830934
2404	LOC408857	NA	0.580733751481	0.812304501708985	0.036	0.119,0.048,0,0.262	0.12,0,0.071,0.081,0.084	chrNC_037642.1	+	11833848-11834164	11833925-11834164	11829966-11830934
2405	LOC408857	NA	0.157690096302	0.278847277623039	-0.012	0.921,0.896,0.909,0.959	0.931,0.964,0.908,0.935,0.927	chrNC_037642.1	+	11932998-11933110	11933002-11933110	11931843-11932085
2406	LOC551449	NA	0.00926495100469	0.0222919836283815	0.064	0.522,0.641,0.544,0.588	0.54,0.514,0.523,0.498,0.472	chrNC_037648.1	-	15443068-15443366	15443068-15443354	15443432-15443895
2407	LOC408264	NA	8.98886662104e-06	3.84302493829906e-05	0.059	0.938,1,0.911,1	0.895,0.846,0.898,0.927,0.951	chrNC_037647.1	-	1193893-1194306	1193893-1194303	1211599-1211796
